id;City;Type;Adress;Name;Geo_spot1;Geo_spot2
79fd1dc8a4fd27ed52f0171c94e33c5eaparts_moscow_region;Ленинский г.о.;moscow_region_aparts;Ленинский г.о., ЖК Резиденция 9-18;Резиденция 9-18;55.545543;37.699768
7ddfcea6a19c2ecaeef02ce1c2d4f9c8aparts_moscow_region;г.о. Мытищи;moscow_region_aparts;г.о. Мытищи, ЖК Мытищи Lite;Мытищи Lite;55.962982;37.671211
7e2af831b36ccb2d6da95a223196530daparts_moscow_region;г.о. Королёв;moscow_region_aparts;г.о. Королёв, ЖК Созвездие;Созвездие;55.917329;37.850335
8d4087c2d6d02e9e8c255b4553b4a680aparts_moscow_region;г.о. Люберцы;moscow_region_aparts;г.о. Люберцы, ЖК Облака 2.0;Облака 2.0;55.679113;37.91116
8f4cf8c598821328b3d1e7545dd1385daparts_moscow_region;г.о. Люберцы;moscow_region_aparts;г.о. Люберцы, ЖК Люберцы 2017;Люберцы 2017;55.697929;37.96019
a151df7095560025764c7bc6fd0f9e9aaparts_moscow_region;г.о. Люберцы;moscow_region_aparts;г.о. Люберцы, ЖК Люберцы 2024;Люберцы 2024;55.696773;37.956192
a26c82a8f0953525fe378934fe07176eaparts_moscow_region;г.о. Люберцы;moscow_region_aparts;г.о. Люберцы, ЖК Гоголь парк;Гоголь парк;55.705711;37.899778
b0725396cf273ec6f2b401c4794fb28daparts_moscow_region;Пушкинский г.о.;moscow_region_aparts;Пушкинский г.о., ЖК 31 Квартал;31 Квартал;55.99939;37.869927
b74d03c7abd5fa387097a18572941283aparts_moscow_region;г.о. Мытищи;moscow_region_aparts;г.о. Мытищи, ЖК UP-квартал Скандинавский;UP-квартал Скандинавский;55.92145;37.660772
ba442c6ee0203cde108211985e33ee62aparts_moscow_region;г.о. Балашиха;moscow_region_aparts;г.о. Балашиха, ЖК Новоград Павлино;Новоград Павлино;55.722512;37.971805
d1de9a74c697d60ca7301d1a77612191aparts_moscow_region;г.о. Люберцы;moscow_region_aparts;г.о. Люберцы, ЖК Люберцы 2023;Люберцы 2023;55.696773;37.956192
d58719f11400d48efa217e563ea1e083aparts_moscow_region;г.о. Ивантеевка;moscow_region_aparts;г.о. Ивантеевка, ЖК Оранжвуд;Оранжвуд;55.97197;37.896293
dfb4efe3dc7d1b543103c9e70c4bf0ddaparts_moscow_region;г.о. Королёв;moscow_region_aparts;г.о. Королёв, ЖК Ривер Парк;Ривер Парк;55.940739;37.870834
ecf73e477130e52be898dc28c73adb5baparts_moscow_region;г.о. Мытищи;moscow_region_aparts;г.о. Мытищи, ЖК Императорские Мытищи;Императорские Мытищи;55.958164;37.681029
eeb98f0d46c95fa5aa2b83962395b156aparts_moscow_region;Одинцовский г.о.;moscow_region_aparts;Одинцовский г.о., ЖК М1 Сколково;М1 Сколково;55.712959;37.36935
f6f814f507c75903f1696974f2271a9daparts_moscow_region;г.о. Люберцы;moscow_region_aparts;г.о. Люберцы, ЖК Облака;Облака;55.684584;37.896715
fbb5c3a374d0a172900805a9b2eb3c83aparts_moscow_region;г.о. Красногорск;moscow_region_aparts;г.о. Красногорск, ЖК АРТ;АРТ;55.813966;37.359855
b92b9d9b61183c211556cdbcc5af1291aparts_newmoscow;г. Москва, НАО;new_moscow_aparts;г. Москва, НАО, ЖК Новая Звезда;Новая Звезда;55.577928;37.479977
bb90d31ca8061a74271eb271eb364614aparts_newmoscow;г. Москва, НАО;new_moscow_aparts;г. Москва, НАО, ЖК Татьянин Парк;Татьянин Парк;55.655356;37.425926
c42c9480287f2d265acffdf850346766aparts_newmoscow;г. Москва, ТАО;new_moscow_aparts;г. Москва, ТАО, ЖК Троицкий берег;Троицкий берег;55.495823;37.30353
e1a68efe4877646f4dcbb24b21e556acaparts_newmoscow;г. Москва, НАО;new_moscow_aparts;г. Москва, НАО, ЖК Рассказоvо;Рассказоvо;55.628937;37.341843
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;г. Москва, НАО;new_moscow_aparts;г. Москва, НАО, ЖК Солнцево Парк;Солнцево Парк;55.624017;37.30724
f5c096175199d851ba05e76ad389d82aaparts_newmoscow;г. Москва, НАО;new_moscow_aparts;г. Москва, НАО, ЖК Тропарево Парк;Тропарево Парк;55.633582;37.45469
00111516bbc2711c512d0cbf03765706flats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Москва А101;Москва А101;55.567596;37.49091
0132fe3d327cc7ced7b091b7d8af04fdflats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Испанские кварталы-2;Испанские кварталы-2;55.590562;37.445455
04b2b4d5489abb3811d939a1dcea916fflats_newmoscow;г. Москва, ТАО;new_moscow_flats;г. Москва, ТАО, ЖК Легенда;Легенда;55.454642;37.284477
04f7325e50110ff388273152dcbb2621flats_newmoscow;г. Москва, ТАО;new_moscow_flats;г. Москва, ТАО, ЖК Лесная сказка (Троицк);Лесная сказка (Троицк);55.474301;37.262271
059fbe3cba9d1b34986a5e1f4c4f5f06flats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Новомосковский / мкр. на ул. Овражная;Новомосковский / мкр. на ул. Овражная;55.578681;37.146999
07525bcf6a637c08b577f1117a13b1b9flats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Остафьево;Остафьево;55.501473;37.520752
1abe726e0b8272aac870cce177d5ad47flats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Москвичка;Москвичка;55.555382;37.466476
1cc3a7502baa2f31d3f01fdd7fe0deeaflats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Санрайс;Санрайс;55.533241;37.449992
1e077a00e1c60656fa11ab354808a44aflats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Белая Звезда;Белая Звезда;55.51147;37.568399
2a20404ed262608c009981bef10e936fflats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Калипсо 3;Калипсо 3;55.513576;37.574543
2b37540cfd3fb943dbcac2051c87e9b7flats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Прима Парк;Прима Парк;55.504134;37.536221
3b65743ca6ba147060342b4c9820c176flats_newmoscow;г. Москва, ТАО;new_moscow_flats;г. Москва, ТАО, ЖК Эдельвейс;Эдельвейс;55.536726;37.185267
40796bde5fea1c4690af51e60be50d82flats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Внуково парк / Зеленая Москва;Внуково парк / Зеленая Москва;55.592688;37.206611
4205534e339e396e0082c96ec4915c88flats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Алхимово;Алхимово;55.474459;37.528765
477a7a44e73379eb8b5620b200c7d739flats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Первый Московский;Первый Московский;55.60131;37.366107
4bf540b7c40d62039d24310189ccfd0aflats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Внуково-2017;Внуково-2017;55.618766;37.264579
4ef8075a30a1aef0677ca58a8cff678fflats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Новое Внуково;Новое Внуково;55.586639;37.166726
51b6351934f92b02f11a1a15401dde41flats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Прокшино;Прокшино;55.59164;37.427435
691e67a98b1ee827f21799cc8285eeaaflats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Южное Бунино;Южное Бунино;55.54126;37.455597
69b04a2d3cd1f6d1b949bfff41b615f9flats_newmoscow;г. Москва, ТАО;new_moscow_flats;г. Москва, ТАО, ЖК Тройка;Тройка;55.49239;37.31519
6acb037c5c07dfcd5bef3a014a0abc35flats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Бунинский;Бунинский;55.54183;37.494548
6bd1b61dcdb02811601be24b000c5a94flats_newmoscow;г. Москва, ТАО;new_moscow_flats;г. Москва, ТАО, ЖК Остров Эрин;Остров Эрин;55.436647;37.326913
7144395b39389084cbe0d6f7d10a3bcaflats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Homecity;Homecity;55.638023;37.426851
719899af5ea722a0684d9c23883eb67fflats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Белые ночи;Белые ночи;55.551054;37.510565
7b2be5f65a9d83d965f0ac9f03138146flats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Середневский лес;Середневский лес;55.568909;37.285375
8db7749232de34839c506c0eafa1e73aflats_newmoscow;Одинцовский район;new_moscow_flats;Одинцовский район, ЖК Кварта;Кварта;55.684655;37.299578
8fc5d28395f90e55ea74c6a08aa51bf7flats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Переделкино Ближнее;Переделкино Ближнее;55.637174;37.32085
8fcb419ddc58183b9d2ddee64d184ec9flats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Новое Бутово;Новое Бутово;55.524722;37.511374
966797c01f6c97094c9e766480eb94d0flats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Аквилон Park;Аквилон Park;55.570599;37.48649
9a80461dd54fbcef2ac42a6b78af0c3aflats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Баркли Медовая Долина;Баркли Медовая Долина;55.585642;37.125089
a0cf80d9a6576564b7bd3b3f6a6d1553flats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Андерсен;Андерсен;55.518764;37.39541
a50fb35d02c57460acd30176831f46c4flats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Новые Ватутинки. Центральный квартал;Новые Ватутинки. Центральный квартал;55.516124;37.348554
a62a7c9fa2acf8009d39fffa32200e6fflats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Городские Истории;Городские Истории;55.633373;37.328099
ac30dbc9f1cee445bdaafd0d80bb0d8fflats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Новые Ватутинки. Квартал Десна;Новые Ватутинки. Квартал Десна;55.532029;37.380534
ae852c78ac655df4433e93619fd01fddflats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Скандинавия;Скандинавия;55.56028;37.502714
b92b9d9b61183c211556cdbcc5af1291flats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Новая Звезда;Новая Звезда;55.577928;37.479977
bacad994e2b5c9a307f707c88aaf3394flats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Саларьево Парк;Саларьево Парк;55.605022;37.413215
bb76d1448e8e9e384e76f99f9653553cflats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК RDD / Russian Design District;RDD / Russian Design District;55.504104;37.321164
bb90d31ca8061a74271eb271eb364614flats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Татьянин Парк;Татьянин Парк;55.655356;37.425926
be6c22f532d67f729c590a1afafffc54flats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Внуково-2016;Внуково-2016;55.618766;37.264579
c3ab2c75054ee0a63825a9563ba0b4eeflats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Бунинские луга;Бунинские луга;55.543139;37.484217
c65253195449e5358fe39bfbc4831842flats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Новые Ватутинки. Квартал Южный;Новые Ватутинки. Квартал Южный;55.514289;37.372458
c995291bb13726dbaf1e579cea7680c3flats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Румянцево-Парк;Румянцево-Парк;55.631397;37.41555
cdf5582e660fa6836f946a90fa4e1f27flats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Марьино Град-5;Марьино Град-5;55.506107;37.534775
d15d502b9c7a8f1c7e2acb04b28ddc0cflats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Бристоль;Бристоль;55.615375;37.324686
dc41e2ec8cc49683c1d86e6a800a3a7eflats_newmoscow;г. Москва, ТАО;new_moscow_flats;г. Москва, ТАО, ЖК Троицкая Ривьера / Новые кварталы;Троицкая Ривьера / Новые кварталы;55.494854;37.307959
e1a68efe4877646f4dcbb24b21e556acflats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Рассказоvо;Рассказоvо;55.628937;37.341843
e33f04afb782fa148b4c6fc011198e1eflats_newmoscow;г. Москва, ТАО;new_moscow_flats;г. Москва, ТАО, ЖК Кутузовские березы;Кутузовские березы;55.215205;37.067929
e81724fcc96fba923cfc3daa0c659007flats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Кленовые аллеи;Кленовые аллеи;55.510125;37.3462
eb978ebae34d3292473338b114db49c1flats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Бутовские аллеи;Бутовские аллеи;55.546063;37.49444
ef24403d040551ea00d05c37ddebbf01flats_newmoscow;г. Москва, ТАО;new_moscow_flats;г. Москва, ТАО, ЖК Борисоглебское;Борисоглебское;55.493507;36.918872
f11e0329f0f6843ec75a7ad5dd3e97c9flats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Цветочные поляны;Цветочные поляны;55.557729;37.313484
f252774d8efc7046ddfd45b8e30b5910flats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Филатов луг;Филатов луг;55.613987;37.384549
f42519656f80f9f103fe03e7b75e12e4flats_newmoscow;г. Москва, НАО;new_moscow_flats;г. Москва, НАО, ЖК Испанские кварталы;Испанские кварталы;55.592281;37.457277
