id1;id2;Project;Dist1;Dist2;Adress;Date_finish;Class;Deal3;id3;Section2;Floor1;Room;Area1;Price;Geo_spot1;Geo_spot2
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 1кв.;630a5d3d708acf6499a63e867de3eddd;1;12;1;34.8;125900;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 1кв.;9bec7d9288c7c5e7fcd7d77642166a2f;1;9;1;40.6;95500;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 1кв.;d88102542e392dfd640948f60d0ae98b;1;11;2;51.5;103500;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 1кв.;319fd8c38655b0d87798af51866c37ed;1;3;1;41.6;94000;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 1кв.;ff2a24c58c8608b6dca33df4946478ce;1;13;1;41.6;94500;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 1кв.;cadf3d2b9cd49c9cbc69b1648a599f3b;1;3;2;55.1;89500;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 1кв.;7819d9d5fc4468300557a7abbe8105a3;1;5;2;51.5;89100;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 1кв.;1b1907a06e8ee650f690aafee4aa94a6;1;4;2;51.5;89100;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 1кв.;e1fca3fc9b2500f821c31783324c2bfc;1;5;1;36.9;106500;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 1кв.;9457663ce80afecfa197102679ba3058;1;2;1;40.5;93200;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 1кв.;0c7c815e87f3218a4c1e3ec9aabd0fb8;1;7;3;91.8;80600;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 1кв.;ed33d261088f85b4363df636fdd00a03;1;6;3;69.7;88700;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 1кв.;fef9a7ff70f8407b41057666eaa04bc3;1;6;2;51.5;89100;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 1кв.;39eeb03faea61f2792beb24c6bbaf99a;1;10;0;24.2;135500;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 1кв.;a9bb563e7a2058defc41ac084c5401d2;1;3;1;40.6;98000;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 1кв.;c7ac48564f80620ce5530508fafbc59a;1;3;1;40.5;92000;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 1кв.;6d2d425f89c11a7ae976004b5e5dba61;1;11;1;40.6;92300;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 1кв.;1f7ed3550a8e52b883499086a448e59a;1;9;2;57.9;94500;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;63dc3dda3dd08cd81426defa51495f20;1;2;1;41.6;94500;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;bdb6473bb5ffe0002731278e8a8a9e19;1;2;2;57.9;90700;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;1f1cccbfaeb940029e1f458b1590a77c;1;6;1;40.5;107500;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;666ec8e0e58864dbab628e5294d203b2;1;8;1;40.6;100000;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;70151c38c59f2be877ca38e55910a7a4;1;11;1;36.9;105400;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;84e4be2a3afad8a13918f3884c86caeb;1;8;1;41.6;101000;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;741cf9369ff877e7630364b00fc641ce;1;10;3;69.7;92600;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;52e94beba57f06cc0ec0e8bcd7170fed;1;10;1;41.6;102000;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;7b737c78dbd1eef7a32a907486462925;1;11;2;55.1;93500;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;9e672e08b4af99b11e75f63d26f6fa07;1;4;1;26.1;129000;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;94d317c83d9cace3ff6920d24b0b1a87;1;3;3;69.7;90100;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;2faa156e3d7b28da66737f3eb589d49b;1;9;2;55.1;93000;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;c30edcef655cd3038beaca2f3eaa7313;1;9;1;41.7;103900;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;1e2cd3ca44fa3d80f1d8c0356a119cfc;1;10;1;36.9;105400;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;84d474dd3a263aa866e280e9ca75217e;1;5;1;26.1;131500;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;e414c453ed5668e54b64862845d26930;1;5;1;41.6;98000;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;f2c6ff5aff30e1d4e159e63e395e4142;1;2;1;40.5;101700;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;9ad47ab5c110c85baeda889eb7399541;1;2;1;41.6;96500;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;03d55456c39dcdc9b512049ead38471b;1;9;1;40.6;101100;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;700f0f4df687a446e773f30f75d89980;1;13;2;55.1;97500;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;84f40fd888ebdb1cb3f8516f64f2ca0d;1;13;1;41.7;104400;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;0e0fd40c24a50ec1d4e531f34abcd7ad;1;6;1;40.6;99600;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;5eb190aca2a49c4ccf2bb3afb50801e3;1;8;1;40.5;98900;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;16acc8e249c5da228d29336493991517;1;9;1;40.5;100400;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;3e3cc8c2b1f45fa3872c7497bc67f634;1;11;1;40.6;101600;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;df5abdfa87b25b36904c472370767a45;1;7;1;41.6;100500;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;ec0adc12c1fc5021640550cd619d9976;1;3;1;36.9;108800;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;75b95914f70c385e60e54c78c503c7af;1;12;1;40.6;101600;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;09e8c215423d81894be5bafccf801ac8;1;2;2;55.1;107569;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;2b444891eab2fe227b962e9034e7f631;1;5;1;36.9;108800;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;ffcde58fa7c2d76a99989c4133137a1d;1;8;1;34.8;127300;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 2кв.;f4a90c55f4591d8a3be5bc9350f115c9;1;12;1;36.9;111300;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 3кв.;8ca97bf6313a5e1b53dd155b8f49e663;1;13;1;26.1;132500;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 3кв.;ed4fd3245a940134ea557380bbbfa47f;1;10;0;20.3;161600;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 3кв.;b9c1582972bb0fe7039bce4dae9e6c2e;1;4;0;20.3;161700;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 3кв.;ce9859949b51c8641889f935a6d26e84;1;12;2;57.9;96900;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 3кв.;331f4abaa728fa30dc3f4768e4964704;1;13;1;40.5;101400;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 3кв.;b769cf62ada0e3c83761ca6c4ddbf290;1;6;1;41.6;99500;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 3кв.;0690822d0b4ce5c2da88825be8876c3e;1;9;0;24.2;143000;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 3кв.;5c685c9ef3d84c0c5f8701328fa563a9;1;3;2;57.9;93900;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 3кв.;b6449d2cdd011ef0506543de1bc50b94;1;10;1;34.8;128300;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 3кв.;94c39aef466f6e13eaa0457c87f603cf;1;2;2;63.6;87700;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 3кв.;671ed205359b2f07814bae4fa48c734f;1;6;1;41.7;102500;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 3кв.;956a8185fe7edc84eb3f1bbf6fe78a49;1;13;3;69.7;93600;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 3кв.;b3485561bbe9bbade8c0517b6529327c;1;13;1;40.6;102100;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 3кв.;0ea52342e79a04c899d5563323dab60d;1;7;0;24.2;142000;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 3кв.;355ea1cc94d08fb8d81a523c706bb725;1;2;1;34.8;117700;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 3кв.;2afe2692689397a1c921965a8df2a94e;1;11;2;51.5;106500;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 3кв.;da86837d8ccd0c3cb597529f5ea6cbd8;1;5;1;34.8;126300;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 3кв.;884e1cdcdeb86c4dc3b2b108cf40c28c;1;13;1;36.9;111800;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 3кв.;2a2cc2acb926c06c8e8733595b805840;1;11;3;69.7;93100;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 3кв.;88bb920347e942717ad711dabc3627fb;1;13;1;40.6;102100;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 3кв.;72e7b0738405db7abca9b700f5591fce;1;12;1;36.9;125000;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 3кв.;6eb4b92eb7db050d0281a485cde8316f;1;13;2;57.9;97400;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 3кв.;6ed08e6186e7e5316117424f3167a6f1;1;3;2;63.6;93500;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 3кв.;51f8bc9500d9063a1ca3e1d9501020ca;1;4;1;40.6;99500;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 3кв.;5fbd210d2f39e04fbee0622e61755186;1;9;3;69.7;93100;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 3кв.;ae4c191c2ff96f29f4733b584eab3848;1;3;0;20.3;163000;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 3кв.;aef057eb9139555201cce3c4a23ad47f;1;8;1;41.7;102900;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 3кв.;de722549756ff4b28aed3b68ae1849c8;1;10;3;91.8;91300;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 4кв.;411d6cd68777ed52eb87c5c2764b003e;1;4;0;20.3;163000;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 4кв.;70b2edabdd1910f8fdb549dc3a4bc047;1;12;0;20.3;170200;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 4кв.;e748400cff9677716eaf40594e5209dd;1;11;1;34.8;134800;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 4кв.;8afd2a67c1cd7832051908d3069cf85a;1;11;3;91.8;96800;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 4кв.;807dc2bdc8adf33303f0e0494ac5bf4a;1;12;1;34.8;135300;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 4кв.;2baa7dcaba067a20c8cd805b6c004fbd;1;13;0;20.3;170700;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 4кв.;9cfad3e1c58d601894700afb3ca73aa9;1;7;0;20.3;92900;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2019 4кв.;1c5f371e2718ba8f72f6956e04a9f24c;1;10;0;20.3;;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2020 1кв.;1e9ee235699e045ce46dda9a7466ac1a;1;2;3;91.8;;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;b68c1f2015af266beb477f71484dfd93;Солнцево Парк;НАО;НАО;дер. Пыхтино. уч. 6/1. к. 40;2020;Комфорт;2020 1кв.;9c0c4aa04b1e2148a27aaa3a214ffbcb;1;3;3;91.8;;55.624017;37.30724
ea928bd3f78f9bb878dfd0ddccf40f76aparts_newmoscow;33087aafe6d499ad8276cb9b773f53e5;Солнцево Парк;НАО;НАО;Пыхтино дер.. поз. 39а;2022;Комфорт;2020 1кв.;8b811b3d74f9981c6b5e45f8fb3f55df;2;3;0;19.7;145000;55.624017;37.30724
